Date,12ema,20sd,26ema,Change,Close,FT 100 components,FT 27 components,FT 3 components,FT 6 components,FT 81 components,FT 9 components,High,Low,MACD,Open,PercentageChange,TurnoverRatio,Volatility,Volume,ema,lower_band,ma21,ma7,momentum,upper_band
2023-07-20,191.69896899634745,2.729420798686481,188.6395854199813,-1.97,193.13,186.54075712796427,175.7410846409436,124.39483003603137,152.28536089528453,183.39869128066894,183.7059989200315,196.47,192.495,3.0593835763661446,195.09,-1.01,0.38,2.04,59581196,193.60109152205408,184.71734887881755,190.1761904761905,192.42142857142858,192.13,195.63503207356345
2023-07-21,191.73605068921705,2.6185259013997846,188.88406057405678,-1.19,191.94,186.31548237357805,175.83561099889494,124.35096983132384,152.11240401794015,183.17611098892655,183.70032816067973,194.97,191.23,2.8519901151602767,194.1,-0.62,0.46,1.94,71951683,192.49369717401802,185.31913867339094,190.5561904761905,192.73142857142855,190.94,195.79324227899005
2023-07-24,191.89204289087598,2.471564335541692,189.17042645745997,0.81,192.75,186.07864367662728,175.9282076865869,124.30710652392914,151.93952265166638,182.9479157085227,183.69392613685275,194.91,192.25,2.721616433416017,193.41,0.42,0.29,1.39,45505097,192.66456572467268,185.88687132891664,190.83,193.04714285714286,191.75,195.77312867108338
2023-07-25,192.15788244612585,2.1273049422571995,189.5000244976481,0.87,193.62,185.8311439258716,176.01890097998344,124.26324003638643,151.76671757830704,182.71480244101573,183.68679102297003,194.44,192.915,2.657857948477755,193.33,0.45,0.24,0.79,37283201,193.30152190822423,186.9058663059618,191.1604761904762,193.46571428571428,192.62,195.4150860749906
2023-07-26,192.51820822364496,2.073078311538647,189.87039305337788,0.88,194.5,185.5739002252146,176.10771800070313,124.2193702913654,151.5939895768066,182.47747577000138,183.67892100994166,195.64,193.32,2.64781517026708,193.67,0.45,0.3,1.2,47471868,194.10050730274142,187.45384337692272,191.60000000000002,193.53857142857143,193.5,195.74615662307733
2023-07-27,192.62617618923804,2.0074059593842235,190.11851208646098,-1.28,193.22,185.30784129538287,176.19468670499103,124.17549721166633,151.42133942320646,182.23664654373783,183.67031430520134,197.2,192.55,2.5076641027770563,196.02,-0.66,0.3,2.39,47460180,193.51350243424713,187.83090236694582,191.84571428571428,193.46571428571428,192.22,195.86052620448274
2023-07-28,193.1190721601245,2.099919485043423,190.54158526524165,2.61,195.83,185.03390487016478,176.27983587241127,124.13162072022062,151.24876789064123,181.99303053375118,183.66096913273935,196.626,194.14,2.5774868948828384,194.67,1.35,0.31,1.29,48291443,195.05783414474908,187.95920864896075,192.1590476190476,193.57,194.83,196.35888658913447
2023-07-31,193.63152259702844,2.2707714319799366,190.9792456159645,0.62,196.45,184.7530350958485,176.36319509426306,124.087740740091,151.07627574933537,181.74734707195967,183.6508837331355,196.49,195.26,2.652276981063949,196.06,0.32,0.25,0.63,38824113,195.98594471491637,187.94417142175442,192.4857142857143,194.0442857142857,195.45,197.02725714967417
2023-08-01,193.9351345051779,2.380548297961478,191.321894088856,-0.845,195.605,184.46617994238522,176.44479476172296,124.04385719447201,150.9038637665995,181.50031766893568,183.6400563635909,196.73,195.28,2.6132404163219007,196.235,-0.43,0.23,0.74,35281426,195.73198157163878,187.80247483264847,192.56357142857144,194.56785714285712,194.605,197.3246680244944
2023-08-02,193.72665227361205,2.362655662146827,191.41508711931112,-3.025,192.58,184.17428863465273,176.52466605371868,123.99997000669036,150.73153270682712,181.25266461599708,183.62848529796022,195.18,191.851,2.311565154300922,195.04,-1.55,0.32,1.7,50389327,193.63066052387958,187.84397438999207,192.5692857142857,194.5435714285714,191.58,197.29459703857935
2023-08-03,193.33332115459484,2.3786441713009614,191.39693251788069,-1.41,191.17,183.8783091120203,176.6028409245363,123.95607910020502,150.55928333149114,181.00510957388713,183.6161688267826,192.37,190.69,1.936388636714156,191.57,-0.73,0.4,0.87,62243282,191.99022017462653,187.80437832406474,192.56166666666667,194.19357142857143,190.17,197.3189550092686
2023-08-04,191.5881948231187,3.345050340110879,190.7001227017414,-9.18,181.99,183.57918552421137,176.6793520911655,123.91218439860782,150.38711639914052,180.75837215087006,183.60310525731296,187.38,181.92,0.8880721213772915,185.52,-4.8,0.74,2.86,115956841,185.32340672487553,185.40394693882587,192.09404761904761,192.40642857142856,180.99,198.78414829926936
2023-08-07,189.6284725426389,4.427672037607831,189.82233583494573,-3.14,178.85,183.27785577122071,176.75423302038652,123.86828582562379,150.21503266539685,180.51316847312017,183.5892929135525,183.13,177.35,-0.19386329230684396,182.13,-1.73,0.62,3.18,97576069,181.00780224162517,182.6753702104986,191.53071428571428,190.35357142857143,177.85,200.38605836092995
2023-08-08,188.11639984377138,5.115374008961898,189.07994058791274,0.95,179.8,182.97524909478602,176.82751791560295,123.82438330511128,150.0430328829514,180.27020975033892,183.57473013627893,180.27,177.58,-0.963540744141369,179.69,0.53,0.43,1.5,67823003,180.2026007472084,180.88044245826669,191.11119047619047,188.06357142857146,178.8,201.34193849411426
2023-08-09,186.5892614062681,5.889945240473399,188.2732783221414,-1.61,178.19,182.67228372862482,176.89924170342323,123.78047676106257,149.87111780156167,180.03020083957622,183.55941528307596,180.93,177.01,-1.6840169158733147,180.87,-0.9,0.39,2.18,60378492,178.86086691573612,178.8603476142913,190.6402380952381,185.45499999999998,177.19,202.42012857618488
2023-08-10,185.26322118991916,6.5407877112122845,187.51007252050127,-0.22,177.97,182.36986461433705,176.96944001999665,123.73656611760404,149.69928816804818,179.79383881027377,183.54334672836305,180.75,177.6,-2.2468513305821034,179.48,-0.12,0.35,1.77,54686851,178.2669556385787,176.99675791090874,190.07833333333332,182.93571428571428,176.97,203.1599087557579
2023-08-11,184.11349485300855,7.088051932579016,186.7900671486123,-0.18,177.79,182.06888118953668,177.03814919710607,123.69265129899642,149.52754472629152,179.5618115135772,183.52652286342388,178.62,176.55,-2.676572295603762,177.32,-0.1,0.33,1.16,52036672,177.94898521285958,175.29508661103245,189.4711904761905,180.82285714285715,176.79,203.64729434134853
2023-08-14,183.3975725679303,7.334297382413409,186.24709921167806,1.67,179.46,181.77020525442592,177.10540624802306,123.64873222963548,149.35588821722934,179.33479615899307,183.50894209643548,179.69,177.305,-2.8495266437477653,177.97,0.94,0.28,1.34,43675627,178.95632840428652,174.26783380660174,188.93642857142856,179.15,178.46,203.60502333625539
2023-08-15,182.48256140363333,7.641737966347073,185.59546223303522,-2.01,177.45,181.47468892264328,177.17124885312845,123.60480883405194,149.18431937885293,179.1134579014815,183.49060285249578,179.48,177.05,-3.1129008294018945,178.88,-1.12,0.28,1.35,43622593,177.9521094680955,172.86533359111536,188.14880952380952,178.50142857142856,176.45,203.43228545650368
2023-08-16,181.57293657230514,7.83973285588076,184.92690947503263,-0.88,176.57,181.18316266182904,177.23571534530356,123.56088103691212,149.01283894620485,178.8984484420909,183.47150357365166,178.54,176.5,-3.3539729027274916,177.13,-0.5,0.3,1.15,46964857,177.03070315603182,171.65220095490514,187.33166666666665,178.1757142857143,175.57,203.01113237842816
2023-08-17,180.40786940733514,8.203724487213448,184.11750877317837,-2.57,174.0,180.8964334289415,177.2988446950962,123.51694876301814,148.84144765137555,178.69040464524312,183.4516427189264,177.505,173.48,-3.7096393658432305,177.14,-1.46,0.42,2.28,66062882,175.01023438534392,169.91945578747786,186.32690476190476,177.34714285714284,173.0,202.73435373633166
2023-08-18,179.49742796005282,8.461148869920107,183.40435997516514,0.49,174.49,180.61528290493064,177.3606764956646,123.47301193730824,148.67014622350064,178.4899471757762,183.43101876434605,175.1,171.96,-3.906932015112318,172.3,0.28,0.39,1.8,61172150,174.6634114617813,168.5169879744455,185.43928571428572,176.81857142857143,173.49,202.36158345412593
2023-08-21,178.9347467354293,8.502753095259962,182.84403701404182,1.35,175.84,180.34046583294423,177.42125094750645,123.42907048485722,148.49893538875807,178.29767915884233,183.40963020296644,176.13,173.735,-3.9092902786125308,175.07,0.77,0.3,1.37,46311879,175.44780382059378,167.6671128570991,184.67261904761904,176.5142857142857,174.84,201.67812523813896
2023-08-22,178.67247800690168,8.342364658398251,182.42818242040912,1.39,177.23,180.07270846379168,177.48060884297496,123.38512433087672,148.32781587036544,178.11418486574124,183.38747554489908,177.68,176.25,-3.7557044135074307,177.06,0.79,0.27,0.81,42084245,176.63593460686457,167.2488421117749,183.9335714285714,176.43428571428572,176.23,200.61830074536792
2023-08-23,179.04901985199373,7.936129985473132,182.33128001889733,3.89,181.12,179.81270711193596,177.53879155058814,123.34117340071538,148.1567883885771,177.94002842874625,183.3645533173367,181.55,178.325,-3.2822601669035976,178.52,2.19,0.34,1.82,52722752,179.62531153562153,167.46607336238708,183.33833333333334,176.67142857142858,180.12,199.2105933042796
2023-08-24,178.63840141322544,7.658694968466399,181.89044446194197,-4.74,176.38,179.5611268248241,177.59584099913488,123.29721761985952,147.98585366068158,177.77575258794715,183.3408620645788,181.104,176.01,-3.25204304871653,180.674,-2.62,0.35,2.81,54945798,177.46177051187385,167.1580862535434,182.47547619047617,176.51857142857142,175.38,197.79286612740896
2023-08-25,178.63403196503694,6.949921142226939,181.6474485758722,2.23,178.61,179.31860016789585,177.65179966158357,123.25325691393326,147.815012400999,177.62187747309616,183.31640034805622,179.15,175.82,-3.0134166108352645,177.38,1.26,0.33,1.89,51449594,178.2272568372913,167.87991962030802,181.7797619047619,176.81,177.61,195.67960418921578
2023-08-28,178.87341166272358,5.933726368818973,181.53948942210388,1.58,180.19,179.0857261271452,177.70671053879735,123.20929120869867,147.64426532087822,177.47889942339827,183.29116674635574,180.59,178.545,-2.6660777593803004,180.09,0.88,0.28,1.14,43820697,179.5357522790971,169.16754726236206,181.035,177.69428571428574,179.19,192.90245273763793
2023-08-29,179.68057909922766,4.822676697427899,181.7306383537999,3.93,184.12,178.8630691306338,177.76061714306144,123.16532043005662,147.47361312869475,177.3472898481312,183.26515985524404,184.9,179.5,-2.0500592545722327,179.695,2.18,0.34,3.0,53003948,182.5919174263657,170.80250374800133,180.44785714285712,179.07,183.12,190.0932105377129
2023-08-30,180.90664385319263,4.217134566144105,182.16910958685176,3.53,187.65,178.65115818989185,177.81356348142657,123.12134450404655,147.30305652984785,177.2274941309229,183.23837828769146,187.85,184.74,-1.262465733659127,184.94,1.92,0.39,1.69,60813888,185.96397247545522,171.6347784867594,180.0690476190476,180.7571428571429,186.65,188.50331675133583
2023-08-31,181.97792941423992,3.775620235073206,182.59139776560346,0.22,187.87,178.45048616166906,177.865594038874,123.07736335684717,147.1325962267584,177.11993058044408,183.21082067389497,189.12,187.48,-0.6134683513635366,187.84,0.12,0.39,0.87,60794467,187.2346574918184,172.29352143461549,179.8447619047619,182.27714285714288,186.87,187.3960023749083
2023-09-01,183.12901719666456,4.379206369041201,183.1001831162995,1.59,189.46,178.26150913004238,177.9167537613077,123.03337691477653,146.96223291886622,177.0249894302001,183.18248566130126,189.92,188.28,0.028834080365072623,189.485,0.85,0.29,0.87,45766503,188.71821916393947,171.00492059525092,179.76333333333332,183.46857142857144,188.46,188.52174607141572
2023-09-05,184.13993762794692,4.914021265887719,183.58905844101804,0.24,189.7,178.08464590842965,177.9670880383771,122.98938510429262,146.79196730262788,176.9430318900246,183.1533719146288,189.98,187.61,0.5508791869288814,188.28,0.13,0.29,1.25,45280027,189.37273972131314,170.30243365870075,180.1304761904762,185.3714285714286,188.7,189.95851872225165
2023-09-06,183.9507164544166,4.9499558744993895,183.53875781575744,-6.79,182.91,177.9202776606127,178.01664268613752,122.9453878519935,146.62180007151443,176.87438925178952,183.12347811589004,188.85,181.47,0.41195863865917204,188.4,-3.58,0.52,3.89,81755816,185.06424657377104,170.42389777481074,180.32380952380953,185.9857142857143,181.91,190.22372127280832
2023-09-07,182.96752930758328,4.966402144888618,183.09588686644207,-5.35,177.56,177.76874763943735,178.06546392955164,122.90138508461773,146.4517319160092,176.81936205174662,183.092802964413,178.21,173.54,-0.12835755885879507,175.18,-2.92,0.72,2.55,112488803,180.06141552459033,170.2843385673656,180.21714285714285,185.60999999999999,176.56,190.14994714692008
2023-09-08,182.23098633718587,4.961395071371349,182.73174709855746,0.62,178.18,177.63036104143637,178.11359838483833,122.8573767290445,146.2817635236053,176.77821929182244,183.0613451768622,180.239,177.79,-0.5007607613715948,178.35,0.35,0.42,1.38,65602066,178.80713850819677,170.29387652392398,180.21666666666667,184.76142857142855,177.18,190.13945680940935
2023-09-11,181.78929613146497,4.931438217835943,182.4819880542199,1.18,179.36,177.50538497520844,178.161093041674,122.81336271229425,146.11189557880385,176.7511977220714,183.0291034872597,180.3,177.34,-0.692691922754932,180.07,0.66,0.38,1.66,58953052,179.1757128360656,170.41998070718526,180.28285714285715,183.57714285714286,178.36,190.14573357852905
2023-09-12,180.94478903431653,5.013335348586412,182.02406301316657,-3.06,176.3,177.39404854099388,178.20799524525054,122.76934296152878,145.94212876311158,176.7385011863831,182.99607664700508,180.13,174.82,-1.0792739788500398,179.49,-1.71,0.58,2.96,90370192,177.25857094535522,170.18523406473196,180.21190476190478,181.92428571428573,175.3,190.2385754590776
2023-09-13,179.90866764442168,5.15879716208069,181.4452435307098,-2.09,174.21,177.29654301850886,178.2543526781973,122.72531740405164,145.77246375503896,176.74030003341852,182.96226342489558,177.3,173.98,-1.5365758862881194,176.51,-1.19,0.54,1.88,84267928,175.2261903151184,169.6443104377434,179.96190476190478,179.74571428571429,173.21,190.27949908606615
2023-09-14,179.2673341606645,5.191815826909168,181.02263289880534,1.53,175.74,177.21302215974225,178.30021334237023,122.68128596730841,145.60290123009804,176.75673059462295,182.9276626071456,176.1,173.58,-1.7552987381408514,174.0,0.88,0.39,1.45,60895757,175.56873010503946,169.49684453665785,179.88047619047617,177.75142857142856,174.74,190.2641078442945
2023-09-15,178.6123596744084,5.134507894373763,180.577252684079,-0.73,175.01,177.1436025830771,178.34562554051516,122.63724857888718,145.43344186080063,176.78789473103322,182.89227299740577,176.495,173.82,-1.964893009670618,176.48,-0.42,0.7,1.52,109259461,175.19624336834647,169.53717468744296,179.8061904761905,176.62285714285713,174.01,190.07520626493803
2023-09-18,178.5135351091148,4.99148693714626,180.3841228556287,2.96,177.97,177.0883642647812,178.39063785780988,122.59320516651866,145.26408631665635,176.83385945045956,182.85609341678153,179.38,176.17,-1.8705877465139054,176.48,1.69,0.43,1.83,67257573,177.04541445611548,170.01226422094558,179.9952380952381,176.68142857142857,176.97,189.97821196953063
2023-09-19,178.59914509232792,4.891852087267282,180.28678042187846,1.1,179.07,177.0473511236138,178.43529914329076,122.54915565807659,145.0948352641706,176.8946565964816,182.81912270385146,179.63,177.13,-1.6876353295505453,177.52,0.62,0.33,1.4,51826941,178.3951381520385,170.42962915879878,180.21333333333334,176.80857142857144,178.07,189.9970375078679
2023-09-20,178.12081507812363,4.966695926131265,179.9314633535912,-3.58,175.49,177.0205716940212,178.47965849116932,122.50509998157807,144.9256893668429,176.97028261055075,182.78135971468518,179.695,175.4,-1.810648275467571,179.26,-2.0,0.37,2.4,58436181,176.45837938401283,170.26327481440413,180.19666666666666,176.25571428571428,174.49,190.1300585189292
2023-09-21,177.47607429687386,5.163944305574088,179.48691051258444,-1.56,173.93,177.00799988314398,178.52376522204418,122.46103806518391,144.75664928516514,177.0606983683414,182.74280332286054,176.3,173.86,-2.010836215710583,174.55,-0.89,0.4,1.39,63149116,174.77279312800428,169.71163519837563,180.0395238095238,175.91714285714286,172.93,190.367412420672
2023-09-22,177.0628320973548,5.23413532812981,179.13899121535596,0.86,174.79,177.00957580663365,178.5676688640144,122.41696983719888,144.58771567661975,177.16582909133987,182.70345241948127,177.079,174.05,-2.076159118001158,174.67,0.49,0.36,1.74,56725385,174.7842643760014,169.26982458183562,179.73809523809524,176.0,173.79,190.20636589435486
2023-09-25,176.91162715930022,5.297297697537379,178.91239927347775,1.29,176.08,177.0252066980751,178.61141913369934,122.37289522607203,144.4188891956781,177.28556433449825,182.66330591319277,176.97,174.15,-2.000772114177522,174.2,0.74,0.3,1.61,46172740,175.64808812533383,169.1292141287348,179.72380952380954,176.04857142857145,175.08,190.31840491888428
2023-09-26,176.14983836556175,5.576054632511871,178.39740673470163,-4.12,171.96,177.05476788663944,178.6550659171702,122.32881416039712,144.25017049379875,177.41975805062313,182.6223627301988,175.2,171.66,-2.2475683691398842,174.82,-2.34,0.41,2.01,64588945,173.1893627084446,168.25503359211913,179.40714285714287,175.61285714285714,170.96,190.5592521221666
2023-09-27,175.26986323239842,5.797871002315934,177.80722845805704,-1.53,170.43,177.09810383744252,178.69865925080055,122.28472656891272,144.081560219426,177.5682287320012,182.58062181427724,173.04,169.05,-2.5373652256586183,172.62,-0.89,0.43,2.32,66921808,171.34978756948155,167.34663894774908,178.94238095238094,174.53571428571428,169.43,190.5381229570128
2023-09-28,174.56526888895252,5.655954919749212,177.28002635005282,0.26,170.69,177.15502924896495,178.7422493020398,122.24063238050269,143.91305901798827,177.73075962959697,182.53808212679536,172.03,167.62,-2.714757461100305,169.34,0.15,0.36,2.59,56294419,170.90992918982718,166.99094730335872,178.30285714285714,173.33857142857144,169.69,189.61476698235555
2023-09-29,174.04907367526752,5.316978638635995,176.83039476856743,0.52,171.21,177.22533020179577,178.7858863501158,122.19653152419659,143.74466753189674,177.90709904998963,182.49474264672486,173.07,170.341,-2.7813210932999084,172.02,0.3,0.33,1.6,51861083,171.10997639660908,166.886042722728,177.52,172.72714285714287,170.21,188.153957277272
2023-10-02,174.003062340611,4.473219846048507,176.60221737830318,2.54,173.75,177.3087653528951,178.82962076667306,122.1524239291697,143.57638640054364,178.09696073004244,182.45060237065618,174.3,170.93,-2.599155037692185,171.22,1.48,0.34,1.97,52164535,172.86999213220304,167.90117935552203,176.84761904761905,172.70142857142858,172.75,185.79405873971606
2023-10-03,173.7564373651324,3.2281485652779134,176.29094201694738,-1.35,172.4,177.40506716953377,178.87350299635114,122.10830952474353,143.4082162603011,178.30002428912562,182.4056603128131,173.63,170.82,-2.5345046518149843,172.255,-0.78,0.32,1.62,49594613,172.5566640440677,169.57894096468226,176.0352380952381,172.35999999999999,171.4,182.49153522579394
2023-10-04,173.74160084741973,2.7092365892164763,176.0960574230994,1.26,173.66,177.51394319705423,178.91758353730958,122.06418824038619,143.2401577445198,178.51593575854127,182.359915505066,174.21,170.97,-2.354456575679677,171.09,0.73,0.34,1.88,53020286,173.29222134802254,169.85295539299563,175.27142857142857,172.01428571428573,172.66,180.68990174986152
2023-10-05,173.9213545632013,2.635556667761348,176.00820131768464,1.25,174.91,177.63507735461178,178.96191292170548,122.0200600057125,143.07221148352735,178.74430818761846,182.31336699694543,175.45,172.68,-2.0868467544833322,173.79,0.72,0.31,1.6,48527918,174.37074044934084,169.6193628549535,174.8904761904762,172.4357142857143,173.91,180.1615895259989
2023-10-06,174.4703769380934,2.5925558922122702,176.11796418304132,2.58,177.49,177.7681312530999,179.00654169612875,121.97592475048441,142.9043781046275,178.98472232577905,182.26601385565488,177.99,173.18,-1.647587244947914,173.8,1.48,0.37,2.75,57266675,176.45024681644693,169.7020310727183,174.88714285714286,173.44428571428574,176.49,180.0722546415674
2023-10-09,175.1657035630021,2.558822509122502,176.33070757689012,1.5,178.99,177.91274552952626,179.05152040200116,121.93178240461144,142.7366582320987,179.23672737969207,182.21785516608335,179.05,175.8,-1.1650040138880229,176.81,0.85,0.27,1.83,42390772,178.14341560548232,169.80806926746928,174.9257142857143,174.63000000000002,177.99,180.0433593039593
2023-10-10,175.66174916869406,2.6677889034163966,176.48324775637974,-0.6,178.39,178.06854119220208,179.0968995559455,121.88763289815068,142.56905248719278,179.4998418444632,182.16889003081735,179.72,177.95,-0.8214985876856815,178.1,-0.34,0.28,0.99,43698019,178.30780520182745,169.54394600269103,174.87952380952382,175.65571428571428,177.39,180.2151016163566
2023-10-11,176.29840314274114,2.8857118070228074,176.72893310775905,1.41,179.8,178.23512097122352,179.14272963012925,121.84347616130744,142.4015614881341,179.77355440763168,182.1191175701527,179.85,177.6,-0.43052996501791085,178.2,0.79,0.31,1.26,47551098,179.3026017339425,169.27476686214487,175.04619047619047,176.51999999999998,178.8,180.81761409023608
2023-10-12,176.97711035155018,3.14697896093357,177.02382695162873,0.91,180.71,178.4120706688673,179.18906103259079,121.79931212443527,142.23418585011837,180.0573249245744,182.0685369221056,182.34,179.04,-0.04671660007855394,180.07,0.51,0.36,1.84,56743119,180.2408672446475,169.06175636384714,175.35571428571427,177.70714285714286,179.71,181.6496722075814
2023-10-13,177.26524722054245,3.241725133893351,177.15909902928587,-1.86,178.85,178.59896050468316,179.2359440875513,121.75514071803642,142.0669261853116,180.35058546374327,182.01714724242342,181.93,178.14,0.1061481912565796,181.42,-1.03,0.33,2.1,51456082,179.3136224148825,169.02035925602283,175.50380952380954,178.44857142857146,177.85,181.98725979159624
2023-10-16,177.489055340459,3.275615490822412,177.27472132341282,-0.13,178.72,178.7953464502579,179.28342901572137,121.71096187276221,141.89978310284923,180.6527414199974,181.9649477045955,179.075,176.51,0.21433401704618404,176.75,-0.07,0.34,1.43,52516984,178.9178741382942,169.12924520883135,175.68047619047618,178.9928571428571,177.72,182.23170717212102
2023-10-17,177.43689298038836,3.1946517809631105,177.26548270686374,-1.57,177.15,179.00077154882692,179.3315659146043,121.66677551941312,141.73275720883512,180.96317269412046,181.91193749986272,178.42,174.8,0.17141027352462856,176.645,-0.88,0.37,2.03,57549350,177.7392913794314,169.25212500950235,175.64142857142858,178.9442857142857,176.15,182.0307321333548
2023-10-18,177.1912171372517,3.1957255582599684,177.15989139524422,-1.31,175.84,179.21476721514233,179.3804047388059,121.62258158893928,141.5658491063406,181.28123493645498,181.85811583722713,177.575,175.11,0.03132574200748195,175.58,-0.74,0.35,1.39,54764375,176.47309712647711,169.0961679310991,175.48761904761903,178.49428571428572,174.84,181.87907016413897
2023-10-19,176.924876039213,3.1747231958127555,177.033973514115,-0.38,175.46,179.43685451124713,179.42999528035364,121.57838001244075,141.39905939540387,181.60626085242083,181.80348194346166,177.84,175.19,-0.10909747490200061,176.04,-0.22,0.38,1.51,59302863,175.79769904215905,169.13674408456495,175.48619047619047,178.07571428571427,174.46,181.835636867816
2023-10-20,176.30258741779562,3.2275202721089045,176.72627177232872,-2.58,172.88,179.66654539407122,179.4803871490328,121.53417072116771,141.23238867302896,181.93756156753184,181.7480350631183,175.42,172.64,-0.42368435453309417,175.31,-1.47,0.41,1.58,64244028,173.85256634738633,168.98114993197265,175.43619047619046,177.08714285714288,171.88,181.89123102040827
2023-10-23,175.79449704582706,3.27000800764039,176.45025164104513,0.12,173.0,179.90334393104024,179.53162975274387,121.48995364652092,141.06583753318506,182.27442804936973,181.69177445853657,174.01,169.93,-0.6557545952180703,170.91,0.07,0.36,2.36,55980109,173.2841887824621,168.8109363656716,175.35095238095238,175.9857142857143,172.0,181.89096839623315
2023-10-24,175.4322667310844,3.2062246615853947,176.22727003800475,0.44,173.44,180.14674748018393,179.58377227788944,121.44572872005179,140.89940656680596,182.61613258383053,181.63469940985183,173.67,171.45,-0.7950033069203357,173.05,0.25,0.28,1.28,43816644,173.38806292748737,168.8127887720673,175.2252380952381,175.21285714285713,172.44,181.6376874184089
2023-10-25,174.76576415707143,3.1547768294629313,175.8474722574118,-2.34,171.1,180.39624783153317,179.63686366979312,121.40149587346306,140.73309636178928,182.96193030281123,181.57680921500238,173.06,170.65,-1.0817081003403644,171.88,-1.35,0.37,1.39,57156962,171.86268764249579,168.87473205535986,175.18428571428572,174.1242857142857,170.1,181.49383937321159
2023-10-26,173.55410813290658,3.5450552666660573,175.1839557938998,-4.21,166.89,180.65133230691228,179.6909526131597,121.35725503860873,140.5669075029958,183.3110607603707,181.51810318973693,171.378,165.67,-1.6298476609932209,170.37,-2.46,0.45,3.34,70625258,168.5475625474986,167.9256037523822,175.0157142857143,172.65857142857143,165.89,182.1058248190464
2023-10-27,172.73347611245939,3.7789275492743397,174.66810721657387,1.33,168.22,180.91148481555817,179.7460875125798,121.31300614749446,140.40084057224914,183.66274955426448,181.458580667621,168.96,166.83,-1.9346311041144872,166.91,0.8,0.38,1.28,58499129,168.32918751583284,167.34024013954655,174.89809523809524,171.56999999999996,167.22,182.45595033664392
2023-10-30,172.35755671054255,3.919717330239627,174.34380297830916,2.07,170.29,181.17618686333196,179.80231647308605,121.26874913227805,140.23489614833494,184.016209989629,181.39824100004356,171.17,168.87,-1.986246267766603,169.02,1.23,0.33,1.37,51130955,169.63639583861095,167.01485105380647,174.8542857142857,170.8314285714286,169.29,182.69372037476495
2023-10-31,172.11331721661293,3.990940530426651,174.07907683176774,0.48,170.77,181.4449185136279,179.85968728076645,121.22448392526944,140.06907480700062,184.3706447814704,181.33708355622255,170.9,167.9,-1.9657596151548091,169.35,0.28,0.29,1.76,44846017,170.39213194620365,166.73049989152764,174.71238095238095,170.53,169.77,182.69426201323427
2023-11-01,172.39896072174938,3.9867653095199356,174.0709970664516,3.2,173.97,181.71715929842708,179.91824738344081,121.1802104589314,139.90337712095499,184.72524779249966,181.27510772321102,174.23,170.12,-1.672036344702235,171.0,1.87,0.37,2.41,56934906,172.7773773154012,166.81361223810296,174.78714285714284,170.6685714285714,172.97,182.76067347618272
2023-11-02,173.19450522609563,4.033199428889079,174.33018246893667,3.6,177.57,181.9923890782909,179.97804387140465,121.13592866587935,139.73780365986764,185.07920580275064,181.21231290590123,177.78,175.46,-1.1356772428410409,175.52,2.07,0.5,1.33,77334752,175.9724591051337,166.90693447555518,174.97333333333333,171.25857142857143,176.57,183.03973219111148
2023-11-03,173.7261198066963,4.009954029337723,174.50202080457098,-0.92,176.65,182.27008885043657,180.039123458249,121.09163847888203,139.5723549903689,185.43170030731926,181.1486985270303,176.82,173.35,-0.775900997874686,174.24,-0.52,0.51,1.95,79829246,176.42415303504458,167.03628241751503,175.05619047619047,172.0514285714286,175.65,183.0760985348659
2023-11-06,174.57287060566608,4.0230667474258865,174.85224148571388,2.58,179.23,182.5497415043814,180.10153246175912,121.04733983086162,139.4070316760493,185.7819093384695,181.0842640271837,179.43,176.21,-0.279370880047793,176.38,1.46,0.41,1.82,63841310,178.2947176783482,167.09291412419586,175.13904761904763,173.81428571428572,178.23,183.1851811138994
2023-11-07,175.68781358940976,4.244596069249169,175.36837174603136,2.59,181.82,182.83083252498895,180.16531678489963,121.00303265489416,139.2418342774596,186.12900930827055,181.0190088647998,182.44,178.97,0.3194418433783994,179.18,1.45,0.45,1.94,70529966,180.64490589278273,166.78461738531118,175.27380952380952,175.75714285714284,180.82,183.76300166230786
2023-11-08,176.7958422679621,4.474023122017608,175.9255293944735,1.07,182.89,183.1128506430861,180.23052189689037,120.95871688420966,139.0767633521104,186.47217686785243,180.95293251617264,183.45,181.59,0.8703128734885865,182.35,0.59,0.32,1.02,49340282,182.14163529759423,166.54004899406002,175.48809523809524,177.55714285714288,181.89,184.43614148213047
2023-11-09,177.65955884212175,4.597217551099512,176.4058605504384,-0.48,182.41,183.3952884341562,180.2971928143801,120.91439245219256,138.91181945447195,186.8105907793017,180.8860344754553,184.12,181.81,1.2536982916833495,182.96,-0.26,0.35,1.26,53763540,182.32054509919809,166.41794585018192,175.61238095238096,179.22,181.41,184.80681605458
2023-11-10,179.00424209717994,5.173021615380021,177.1461671763319,3.99,186.4,183.67764286593814,180.36537408272284,120.87005929238194,138.74700313597432,187.14343379616042,180.81831425466265,186.565,183.53,1.858074920848054,183.97,2.19,0.43,1.66,66177922,185.0401816997327,165.5372901025733,175.88333333333335,180.99571428571429,185.4,186.2293765640934
2023-11-13,179.89589715915224,5.5243888922837465,177.71311775586287,-1.6,184.8,183.95941579607572,180.43510975736183,120.82571733847183,138.58231494500723,187.46989454844132,180.7497713836734,186.03,184.21,2.1827794032893735,185.82,-0.86,0.28,0.98,43627519,184.88006056657755,165.11788888209915,176.16666666666666,182.02857142857144,183.8,187.21544445123416
